id,date,ret,mcap
64110L10,2019-07-31,-0.12068499,116859.984
64110L10,2019-08-30,-0.09052908,116859.984
64110L10,2019-09-30,-0.0889532,116859.984
64110L10,2019-10-31,0.073948145,116859.984
G1151C10,2018-12-31,-0.14290058,89876.266
G1151C10,2019-01-31,0.08892989,89876.266
G1151C10,2019-02-28,0.050993204,89876.266
G1151C10,2019-03-29,0.09071755,89876.266
G1151C10,2019-04-30,0.04607427,89876.266
G1151C10,2019-05-31,-0.02518195,89876.266
G1151C10,2019-06-28,0.03762567,89876.266
G1151C10,2019-07-31,0.042268753,89876.266
G1151C10,2019-08-30,0.029026866,89876.266
G1151C10,2019-09-30,-0.029368699,89876.266
G1151C10,2019-10-31,-0.031868994,89876.266
90781810,2018-12-31,-0.10111851,100224.586
90781810,2019-01-31,0.15076327,100224.586
90781810,2019-02-28,0.05978489,100224.586
90781810,2019-03-29,-0.0029815435,100224.586
90781810,2019-04-30,0.0588516,100224.586
90781810,2019-05-31,-0.052982388,100224.586
90781810,2019-06-28,0.013970494,100224.586
90781810,2019-07-31,0.064100266,100224.586
90781810,2019-08-30,-0.094581785,100224.586
90781810,2019-09-30,0.000123381615,100224.586
90781810,2019-10-31,0.021484256,100224.586
406141,2018-12-31,0.04020953,148434.9
406141,2019-01-31,0.08753788,148434.9
406141,2019-02-28,0.07130313,148434.9
406141,2019-03-29,0.07064855,148434.9
406141,2019-04-30,0.074638486,148434.9
406141,2019-05-31,-0.035434842,148434.9
406141,2019-06-28,0.1296885,148434.9
406141,2019-07-31,-0.019692183,148434.9
406141,2019-08-30,-0.044909897,148434.9
406141,2019-09-30,-0.0038877726,148434.9
406141,2019-10-31,0.073438168,148434.9
11135F10,2018-12-31,0.08222067,
11135F10,2019-01-31,0.05493939,
11135F10,2019-02-28,0.026505113,
11135F10,2019-03-29,0.10168505,
11135F10,2019-04-30,0.0588274,
11135F10,2019-05-31,-0.20967335,
11135F10,2019-06-28,0.15446663,
11135F10,2019-07-31,0.00739944,
11135F10,2019-08-30,-0.025345623,
11135F10,2019-09-30,-0.013869286,
11135F10,2019-10-31,0.060781717,
88355610,2018-12-31,-0.1025446,96580.27
88355610,2019-01-31,0.09777021,96580.27
88355610,2019-02-28,0.056579947,96580.27
88355610,2019-03-29,0.05524516,96580.27
88355610,2019-04-30,0.013627052,96580.27
88355610,2019-05-31,-0.037736535,96580.27
88355610,2019-06-28,0.10071909,96580.27
88355610,2019-07-31,-0.054481087,96580.27
88355610,2019-08-30,0.03377986,96580.27
88355610,2019-09-30,0.015327692,96580.27
88355610,2019-10-31,0.036770105,96580.27
098952,2018-12-31,-0.041619596,94772.68
098952,2019-01-31,-0.027110636,94772.68
098952,2019-02-28,0.14891613,94772.68
098952,2019-03-29,-0.020975113,94772.68
098952,2019-04-30,-0.066236973,94772.68
098952,2019-05-31,-0.015109241,94772.68
098952,2019-06-28,0.1144911,94772.68
098952,2019-07-31,0.055189133,94772.68
098952,2019-08-30,0.040938497,94772.68
098952,2019-09-30,0.0039838552,94772.68
098952,2019-10-31,0.08477724,94772.68
91301710,2018-12-31,-0.12606692,91730.61
91301710,2019-01-31,0.10884666,91730.61
91301710,2019-02-28,0.070593715,91730.61
91301710,2019-03-29,0.025622725,91730.61
91301710,2019-04-30,0.10644733,91730.61
91301710,2019-05-31,-0.10921394,91730.61
91301710,2019-06-28,0.030878782,91730.61
91301710,2019-07-31,0.026113749,91730.61
91301710,2019-08-30,-0.019648194,91730.61
91301710,2019-09-30,0.04821861,91730.61
91301710,2019-10-31,0.051714063,91730.61
45920010,2018-12-31,-0.08529812,101448.13
45920010,2019-01-31,0.18254602,101448.13
45920010,2019-02-28,0.039279938,101448.13
45920010,2019-03-29,0.02150154,101448.13
45920010,2019-04-30,-0.0058823824,101448.13
45920010,2019-05-31,-0.08312541,101448.13
45920010,2019-06-28,0.08591223,101448.13
45920010,2019-07-31,0.07498193,101448.13
45920010,2019-08-30,-0.074811163,101448.13
45920010,2019-09-30,0.072972775,101448.13
45920010,2019-10-31,-0.08038783,101448.13
B4TX8S,2018-12-31,0.017542958,99830.53
B4TX8S,2019-01-31,0.0822171,99830.53
B4TX8S,2019-02-28,0.11303556,99830.53
B4TX8S,2019-03-29,-0.00447762,99830.53
B4TX8S,2019-04-30,0.02362585,99830.53
B4TX8S,2019-05-31,-0.066427174,99830.53
B4TX8S,2019-06-28,0.14803112,99830.53
B4TX8S,2019-07-31,-0.041651845,99830.53
B4TX8S,2019-08-30,-0.05837446,99830.53
B4TX8S,2019-09-30,-0.024989188,99830.53
B4TX8S,2019-10-31,0.05964911,99830.53
67066G10,2018-12-31,-0.18313646,81435
67066G10,2019-01-31,0.07677901,81435
67066G10,2019-02-28,0.07422602,81435
67066G10,2019-03-29,0.16400887,81435
67066G10,2019-04-30,0.0080195665,81435
67066G10,2019-05-31,-0.25071817,81435
67066G10,2019-06-28,0.21238731,81435
67066G10,2019-07-31,0.027339697,81435
67066G10,2019-08-30,-0.0062233806,81435
67066G10,2019-09-30,0.03916192,81435
67066G10,2019-10-31,0.15482271,81435
275438,2018-12-31,-0.066626906,98433.81
275438,2019-01-31,0.12411737,98433.81
275438,2019-02-28,0.025405407,98433.81
275438,2019-03-29,-0.033642173,98433.81
275438,2019-04-30,0.061781526,98433.81
275438,2019-05-31,-0.053324223,98433.81
275438,2019-06-28,0.059910893,98433.81
275438,2019-07-31,0.006313801,98433.81
275438,2019-08-30,-0.055774393,98433.81
275438,2019-09-30,0.0831455,98433.81
275438,2019-10-31,0.005654812,98433.81
B929F4,2018-12-31,-0.07122457,66025.8
B929F4,2019-01-31,0.1212914,66025.8
B929F4,2019-02-28,0.043541074,66025.8
B929F4,2019-03-29,0.02329123,66025.8
B929F4,2019-04-30,0.12009991,66025.8
B929F4,2019-05-31,-0.09269834,66025.8
B929F4,2019-06-28,0.10910463,66025.8
B929F4,2019-07-31,0.07911575,66025.8
B929F4,2019-08-30,-0.013594925,66025.8
B929F4,2019-09-30,0.11233509,66025.8
B929F4,2019-10-31,0.05824387,66025.8
65410610,2018-12-31,-0.013045847,116918.78
65410610,2019-01-31,0.10439706,116918.78
65410610,2019-02-28,0.04702008,116918.78
65410610,2019-03-29,-0.015163898,116918.78
65410610,2019-04-30,0.042987823,116918.78
65410610,2019-05-31,-0.11920762,116918.78
65410610,2019-06-28,0.08828104,116918.78
65410610,2019-07-31,0.024776697,116918.78
65410610,2019-08-30,-0.015227258,116918.78
65410610,2019-09-30,0.11147928,116918.78
65410610,2019-10-31,-0.046528935,116918.78
70450Y10,2018-12-31,-0.020044327,98721.66
70450Y10,2019-01-31,0.055535793,98721.66
70450Y10,2019-02-28,0.10488951,98721.66
70450Y10,2019-03-29,0.058835506,98721.66
70450Y10,2019-04-30,0.0859977,98721.66
70450Y10,2019-05-31,-0.026780128,98721.66
70450Y10,2019-06-28,0.0429157,98721.66
70450Y10,2019-07-31,-0.035470903,98721.66
70450Y10,2019-08-30,-0.01222825,98721.66
70450Y10,2019-09-30,-0.050068855,98721.66
70450Y10,2019-10-31,0.0049232244,98721.66
G5494J10,2018-12-31,-0.013737917,85391.58
G5494J10,2019-01-31,0.04466808,85391.58
G5494J10,2019-02-28,0.062756896,85391.58
G5494J10,2019-03-29,0.020578265,85391.58
G5494J10,2019-04-30,0.02461207,85391.58
G5494J10,2019-05-31,0.0064629316,85391.58
G5494J10,2019-06-28,0.112157345,85391.58
G5494J10,2019-07-31,-0.04741037,85391.58
G5494J10,2019-08-30,-0.007815778,85391.58
G5494J10,2019-09-30,0.025461793,85391.58
G5494J10,2019-10-31,0.02390051,85391.58
65339F10,2018-12-31,-0.04342085,83085.96
65339F10,2019-01-31,0.029685855,83085.96
65339F10,2019-02-28,0.055816293,83085.96
65339F10,2019-03-29,0.029831648,83085.96
65339F10,2019-04-30,0.005793452,83085.96
65339F10,2019-05-31,0.025817752,83085.96
65339F10,2019-06-28,0.033550262,83085.96
65339F10,2019-07-31,0.011276007,83085.96
65339F10,2019-08-30,0.063522696,83085.96
65339F10,2019-09-30,0.063492775,83085.96
65339F10,2019-10-31,0.022962332,83085.96
B03MM4,2018-12-31,-0.024929345,244100.48
B03MM4,2019-01-31,0.045439243,244100.48
B03MM4,2019-02-28,0.024772406,244100.48
B03MM4,2019-03-29,0.005972743,244100.48
B03MM4,2019-04-30,0.015500188,244100.48
B03MM4,2019-05-31,-0.015142024,244100.48
B03MM4,2019-06-28,0.053643465,244100.48
B03MM4,2019-07-31,-0.029897153,244100.48
B03MM4,2019-08-30,-0.11984772,244100.48
B03MM4,2019-09-30,0.0703882,244100.48
B03MM4,2019-10-31,-0.027941108,244100.48
88250810,2018-12-31,-0.05358034,89316.7
88250810,2019-01-31,0.07354498,89316.7
88250810,2019-02-28,0.050655484,89316.7
88250810,2019-03-29,0.0027415752,89316.7
88250810,2019-04-30,0.11087025,89316.7
88250810,2019-05-31,-0.10820681,89316.7
88250810,2019-06-28,0.10018217,89316.7
88250810,2019-07-31,0.096026535,89316.7
88250810,2019-08-30,-0.010079205,89316.7
88250810,2019-09-30,0.044363737,89316.7
88250810,2019-10-31,-0.08008361,89316.7
74752510,2018-12-31,-0.012530029,68861.1
74752510,2019-01-31,-0.129854145,68861.1
74752510,2019-02-28,0.07815027,68861.1
74752510,2019-03-29,0.079790235,68861.1
74752510,2019-04-30,0.51025772,68861.1
74752510,2019-05-31,-0.22419596,68861.1
74752510,2019-06-28,0.14771021,68861.1
74752510,2019-07-31,-0.038254201,68861.1
74752510,2019-08-30,0.06301248,68861.1
74752510,2019-09-30,-0.011186779,68861.1
74752510,2019-10-31,0.054535985,68861.1
092528,2018-12-31,-0.08207214,93495.914
092528,2019-01-31,0.023162723,93495.914
092528,2019-02-28,0.04070711,93495.914
092528,2019-03-29,0.04469502,93495.914
092528,2019-04-30,-0.014200687,93495.914
092528,2019-05-31,-0.05001277,93495.914
092528,2019-06-28,0.042557597,93495.914
092528,2019-07-31,0.038977385,93495.914
092528,2019-08-30,0.010966659,93495.914
092528,2019-09-30,0.031374216,93495.914
092528,2019-10-31,0.064514637,93495.914
289722,2018-12-31,-0.10227627,90839.39
289722,2019-01-31,0.14434111,90839.39
289722,2019-02-28,0.016864896,90839.39
289722,2019-03-29,-0.05259305,90839.39
289722,2019-04-30,0.056666255,90839.39
289722,2019-05-31,-0.037768185,90839.39
289722,2019-06-28,0.07122946,90839.39
289722,2019-07-31,0.012942791,90839.39
289722,2019-08-30,-0.07518262,90839.39
289722,2019-09-30,0.07382357,90839.39
289722,2019-10-31,-0.0096099377,90839.39
567173,2018-12-31,-0.042872133,107720.266
567173,2019-01-31,0.0058841705,107720.266
567173,2019-02-28,-0.037991047,107720.266
567173,2019-03-29,0.05638087,107720.266
567173,2019-04-30,-0.017759502,107720.266
567173,2019-05-31,-0.03363943,107720.266
567173,2019-06-28,0.07385874,107720.266
567173,2019-07-31,-0.028100133,107720.266
567173,2019-08-30,0.023953438,107720.266
567173,2019-09-30,0.07791209,107720.266
567173,2019-10-31,-0.0060108304,107720.266
523148,2018-12-31,-0.05187106,84789.086
523148,2019-01-31,0.059812665,84789.086
523148,2019-02-28,0.04968858,84789.086
523148,2019-03-29,-0.00040864944,84789.086
523148,2019-04-30,0.0812422,84789.086
523148,2019-05-31,-0.037792087,84789.086
523148,2019-06-28,0.08946741,84789.086
523148,2019-07-31,-0.029682994,84789.086
523148,2019-08-30,-0.05745232,84789.086
523148,2019-09-30,0.05588138,84789.086
523148,2019-10-31,0.047988772,84789.086
BHC8X9,2018-12-31,-0.017008066,109249.09
BHC8X9,2019-01-31,0.024451613,109249.09
BHC8X9,2019-02-28,0.050690174,109249.09
BHC8X9,2019-03-29,0.08257389,109249.09
BHC8X9,2019-04-30,-0.06755221,109249.09
BHC8X9,2019-05-31,-0.038892925,109249.09
BHC8X9,2019-06-28,0.08679771,109249.09
BHC8X9,2019-07-31,-0.053436637,109249.09
BHC8X9,2019-08-30,0.08624721,109249.09
BHC8X9,2019-09-30,-0.011802912,109249.09
BHC8X9,2019-10-31,0.0626359,109249.09
85524410,2018-12-31,-0.034772158,80068.52
85524410,2019-01-31,0.058074474,80068.52
85524410,2019-02-28,0.03639567,80068.52
85524410,2019-03-29,0.058069944,80068.52
85524410,2019-04-30,0.04492879,80068.52
85524410,2019-05-31,-0.01622045,80068.52
85524410,2019-06-28,0.10215628,80068.52
85524410,2019-07-31,0.12954796,80068.52
85524410,2019-08-30,0.023550391,80068.52
85524410,2019-09-30,-0.08429993,80068.52
85524410,2019-10-31,-0.043655276,80068.52
36960410,2018-12-31,0.010666728,65875.86
36960410,2019-01-31,0.34213985,65875.86
36960410,2019-02-28,0.063861012,65875.86
36960410,2019-03-29,-0.037536144,65875.86
36960410,2019-04-30,0.018018007,65875.86
36960410,2019-05-31,-0.071779785,65875.86
36960410,2019-06-28,0.11334753,65875.86
36960410,2019-07-31,-0.0047619343,65875.86
36960410,2019-08-30,-0.2105263,65875.86
36960410,2019-09-30,0.0848484,65875.86
36960410,2019-10-31,0.1163311,65875.86
53983010,2018-12-31,-0.1284492,74100.72
53983010,2019-01-31,0.106362705,74100.72
53983010,2019-02-28,0.075667143,74100.72
53983010,2019-03-29,-0.029895604,74100.72
53983010,2019-04-30,0.11050773,74100.72
53983010,2019-05-31,0.022230268,74100.72
53983010,2019-06-28,0.07384646,74100.72
53983010,2019-07-31,-0.0037685037,74100.72
53983010,2019-08-30,0.06665373,74100.72
53983010,2019-09-30,0.015490413,74100.72
53983010,2019-10-31,-0.034302413,74100.72
88579Y10,2018-12-31,-0.08358985,109860.63
88579Y10,2019-01-31,0.05122292,109860.63
88579Y10,2019-02-28,0.042586207,109860.63
88579Y10,2019-03-29,0.0018805265,109860.63
88579Y10,2019-04-30,-0.08792954,109860.63
88579Y10,2019-05-31,-0.14943802,109860.63
88579Y10,2019-06-28,0.08507037,109860.63
88579Y10,2019-07-31,0.007961273,109860.63
88579Y10,2019-08-30,-0.066163006,109860.63
88579Y10,2019-09-30,0.01657176,109860.63
88579Y10,2019-10-31,0.003588915,109860.63
53245710,2018-12-31,-0.024612248,122320.09
53245710,2019-01-31,0.03577602,122320.09
53245710,2019-02-28,0.059027195,122320.09
53245710,2019-03-29,0.02747643,122320.09
53245710,2019-04-30,-0.098027115,122320.09
53245710,2019-05-31,-0.003887534,122320.09
53245710,2019-06-28,-0.044419527,122320.09
53245710,2019-07-31,-0.01660806,122320.09
53245710,2019-08-30,0.04281783,122320.09
53245710,2019-09-30,-0.010091186,122320.09
53245710,2019-10-31,0.018957257,122320.09
621503,2018-12-31,-0.020246804,90105.3
621503,2019-01-31,0.00024163723,90105.3
621503,2019-02-28,0.0600245,90105.3
621503,2019-03-29,-0.04623681,90105.3
621503,2019-04-30,0.045273304,90105.3
621503,2019-05-31,0.037077665,90105.3
621503,2019-06-28,0.06793213,90105.3
621503,2019-07-31,-0.023507774,90105.3
621503,2019-08-30,-0.03365302,90105.3
621503,2019-09-30,0.023579597,90105.3
621503,2019-10-31,-0.0059245825,90105.3
572797,2018-12-31,-0.039868534,90174.555
572797,2019-01-31,0.026438475,90174.555
572797,2019-02-28,-0.0039993525,90174.555
572797,2019-03-29,-0.015868247,90174.555
572797,2019-04-30,0.11043989,90174.555
572797,2019-05-31,-0.055037975,90174.555
572797,2019-06-28,0.053775907,90174.555
572797,2019-07-31,-0.07474083,90174.555
572797,2019-08-30,-0.091246605,90174.555
572797,2019-09-30,0.06942463,90174.555
572797,2019-10-31,0.07677686,90174.555
12665010,2018-12-31,-0.18304241,84848.4
12665010,2019-01-31,0.008089304,84848.4
12665010,2019-02-28,-0.11777269,84848.4
12665010,2019-03-29,-0.06743908,84848.4
12665010,2019-04-30,0.017615438,84848.4
12665010,2019-05-31,-0.036962152,84848.4
12665010,2019-06-28,0.04048121,84848.4
12665010,2019-07-31,0.034501672,84848.4
12665010,2019-08-30,0.09038841,84848.4
12665010,2019-09-30,0.035292268,84848.4
12665010,2019-10-31,0.060567617,84848.4
11012210,2018-12-31,-0.027684271,84415.516
11012210,2019-01-31,-0.042323947,84415.516
11012210,2019-02-28,0.046384454,84415.516
11012210,2019-03-29,-0.076461496,84415.516
11012210,2019-04-30,-0.018235147,84415.516
11012210,2019-05-31,-0.02283007,84415.516
11012210,2019-06-28,-0.00044083595,84415.516
11012210,2019-07-31,-0.011686862,84415.516
11012210,2019-08-30,0.08241391,84415.516
11012210,2019-09-30,0.05491984,84415.516
11012210,2019-10-31,0.13942015,84415.516
023740,2018-12-31,-0.011878371,86113.24
023740,2019-01-31,0.07221532,86113.24
023740,2019-02-28,0.0244143,86113.24
023740,2019-03-29,0.055151343,86113.24
023740,2019-04-30,0.03090787,86113.24
023740,2019-05-31,-0.005667865,86113.24
023740,2019-06-28,0.02752173,86113.24
023740,2019-07-31,-0.02099532,86113.24
023740,2019-08-30,0.024206877,86113.24
023740,2019-09-30,-0.037377775,86113.24
023740,2019-10-31,-0.003017366,86113.24
03027X10,2018-12-31,-0.033193529,69771.28
03027X10,2019-01-31,0.09261012,69771.28
03027X10,2019-02-28,0.019150615,69771.28
03027X10,2019-03-29,0.118705635,69771.28
03027X10,2019-04-30,-0.004364133,69771.28
03027X10,2019-05-31,0.0689708,69771.28
03027X10,2019-06-28,-0.016285896,69771.28
03027X10,2019-07-31,0.035069704,69771.28
03027X10,2019-08-30,0.08775163,69771.28
03027X10,2019-09-30,-0.03523177,69771.28
03027X10,2019-10-31,-0.013792813,69771.28
23585110,2018-12-31,-0.057148037,72338.68
23585110,2019-01-31,0.075639963,72338.68
23585110,2019-02-28,0.14514959,72338.68
23585110,2019-03-29,0.040702343,72338.68
23585110,2019-04-30,0.0031813383,72338.68
23585110,2019-05-31,-0.0032467842,72338.68
23585110,2019-06-28,0.083933115,72338.68
23585110,2019-07-31,-0.016932547,72338.68
23585110,2019-08-30,0.011316657,72338.68
23585110,2019-09-30,0.01766479,72338.68
23585110,2019-10-31,-0.045765996,72338.68
54866110,2018-12-31,-0.021299183,74442.164
54866110,2019-01-31,0.046340466,74442.164
54866110,2019-02-28,0.09286594,74442.164
54866110,2019-03-29,0.041678667,74442.164
54866110,2019-04-30,0.037909865,74442.164
54866110,2019-05-31,-0.17553473,74442.164
54866110,2019-06-28,0.08179676,74442.164
54866110,2019-07-31,0.01030612,74442.164
54866110,2019-08-30,0.10650885,74442.164
54866110,2019-09-30,-0.019964337,74442.164
54866110,2019-10-31,0.020007253,74442.164
02209S10,2018-12-31,-0.08462524,92559.7
02209S10,2019-01-31,-0.0008099079,92559.7
02209S10,2019-02-28,0.062006116,92559.7
02209S10,2019-03-29,0.11104751,92559.7
02209S10,2019-04-30,-0.05397874,92559.7
02209S10,2019-05-31,-0.09699983,92559.7
02209S10,2019-06-28,-0.018548787,92559.7
02209S10,2019-07-31,-0.005913377,92559.7
02209S10,2019-08-30,-0.07074565,92559.7
02209S10,2019-09-30,-0.04572475,92559.7
02209S10,2019-10-31,0.09511005,92559.7
90297330,2018-12-31,-0.15405798,73500.9
90297330,2019-01-31,0.11947477,73500.9
90297330,2019-02-28,0.010359645,73500.9
90297330,2019-03-29,-0.06055331,73500.9
90297330,2019-04-30,0.10645366,73500.9
90297330,2019-05-31,-0.058514595,73500.9
90297330,2019-06-28,0.051195145,73500.9
90297330,2019-07-31,0.09064889,73500.9
90297330,2019-08-30,-0.078040304,73500.9
90297330,2019-09-30,0.05826533,73500.9
90297330,2019-10-31,0.030357838,73500.9
401225,2018-12-31,-0.10411888,74453.78
401225,2019-01-31,0.19815372,74453.78
401225,2019-02-28,0.12486256,74453.78
401225,2019-03-29,0.023406029,74453.78
401225,2019-04-30,0.04574597,74453.78
401225,2019-05-31,-0.06293744,74453.78
401225,2019-06-28,0.1093123,74453.78
401225,2019-07-31,0.0042005777,74453.78
401225,2019-08-30,-0.03192073,74453.78
401225,2019-09-30,-0.05852932,74453.78
401225,2019-10-31,0.10249901,74453.78
91131210,2018-12-31,-0.15404635,83680.74
91131210,2019-01-31,0.08069313,83680.74
91131210,2019-02-28,0.054648995,83680.74
91131210,2019-03-29,0.013974547,83680.74
91131210,2019-04-30,-0.049400387,83680.74
91131210,2019-05-31,-0.11617398,83680.74
91131210,2019-06-28,0.11138618,83680.74
91131210,2019-07-31,0.156870365,83680.74
91131210,2019-08-30,0.0012556314,83680.74
91131210,2019-09-30,0.009775758,83680.74
91131210,2019-10-31,-0.038808227,83680.74
B1527V,2018-12-31,-0.019337833,141653.16
B1527V,2019-01-31,-0.015297353,141653.16
B1527V,2019-02-28,0.019845009,141653.16
B1527V,2019-03-29,0.073454857,141653.16
B1527V,2019-04-30,0.04450774,141653.16
B1527V,2019-05-31,-0.0017918348,141653.16
B1527V,2019-06-28,0.014342904,141653.16
B1527V,2019-07-31,-0.041894674,141653.16
B1527V,2019-08-30,0.074527383,141653.16
B1527V,2019-09-30,-0.032660782,141653.16
B1527V,2019-10-31,-0.00986284,141653.16
02581610,2018-12-31,-0.15097528,80736.04
02581610,2019-01-31,0.08151484,80736.04
02581610,2019-02-28,0.049075007,80736.04
02581610,2019-03-29,0.014479399,80736.04
02581610,2019-04-30,0.076120734,80736.04
02581610,2019-05-31,-0.021496236,80736.04
02581610,2019-06-28,0.076105,80736.04
02581610,2019-07-31,0.010693431,80736.04
02581610,2019-08-30,-0.03216207,80736.04
02581610,2019-09-30,-0.017363191,80736.04
02581610,2019-10-31,-0.0048190355,80736.04
618549,2018-12-31,0.006224036,59044.285
618549,2019-01-31,0.08919991,59044.285
618549,2019-02-28,-0.029085398,59044.285
618549,2019-03-29,0.010734558,59044.285
618549,2019-04-30,0.009300232,59044.285
618549,2019-05-31,0.018676281,59044.285
618549,2019-06-28,0.059719563,59044.285
618549,2019-07-31,0.048976064,59044.285
618549,2019-08-30,0.025403976,59044.285
618549,2019-09-30,-0.022755623,59044.285
618549,2019-10-31,0.119151,59044.285
